height,lenght,class
39.408909710015884,48.04213568746446,2
27.347839323848795,46.227271189283684,1
22.790023094584832,42.8699710385394,0
37.18688439324714,50.126517484801624,2
23.1108465017018,47.513597913262835,1
23.349925092040944,42.278120938780624,0
38.249195901830504,49.291860570330364,2
25.3778338961655,50.140235927725854,1
24.232913061549322,41.11870951517503,0
35.38480190440217,50.25346536677926,2
27.17008715732783,50.52590608225062,1
22.343945805655334,40.07865160379935,0
36.84912586491871,49.96702509406657,2
24.45658524758107,48.87636553968144,1
21.42968137533396,39.622880961046654,0
36.07640206245449,49.74895213524286,2
26.18819265086353,46.05461428920999,1
22.250938819518964,42.081974660029665,0
39.894427034210544,51.73673707078358,2
28.16957459743519,49.768754406989736,1
23.133021775959993,41.68541132574133,0
39.86311526404873,53.680359415929516,2
25.76262708272913,45.90753236463254,1
23.933713401359746,42.23987716743282,0
35.96149293220454,48.12042423986857,2
22.944222024496796,47.32174923415603,1
20.748515456855504,41.54722656549925,0
37.43563036610055,49.41080302448671,2
23.908077241266078,49.71268093260837,1
23.04633728738295,39.17977787406987,0
37.18004431262098,50.88753202558552,2
26.053114938916806,47.736152626089044,1
22.661133884176333,39.66775707016486,0
41.17350959372562,46.80396884205817,2
25.823199147721486,46.93825359645032,1
23.28941747895116,40.69952316756991,0
37.75746385013799,52.53482550263759,2
26.291999742562798,45.962629390697224,1
24.2497263205917,42.775569854805894,0
37.231450210884496,49.80979688642055,2
26.68525778075766,46.12089433044375,1
20.903325210829227,38.72557769067585,0
37.26058464254345,50.939199163404865,2
27.844169414541724,48.21008356855879,1
21.093184229822125,41.346125130880345,0
38.84786170985087,49.06657096858959,2
26.04218515838848,47.991841685902685,1
23.02032484255004,41.05559149480914,0
34.06808040344793,49.35642165129689,2
24.976605356072344,47.7536551382085,1
22.83701922311504,42.9362833601635,0
36.945231527646975,46.54054993369167,2
26.39548606581537,45.648409580127534,1
26.658069428209483,39.63968107185809,0
41.03589632705377,49.12003488017376,2
28.1532587858317,48.39817741904632,1
19.86999847467563,37.811236367333585,0
36.55644528110842,52.73064959672008,2
26.170294641051353,46.53039155355576,1
23.12070376425715,40.654447160039524,0
35.60640470107324,52.49728348001318,2
22.378465066508074,47.825099150846754,1
24.006683335424515,43.042176448241925,0
36.86300562311658,50.561725523516486,2
26.242122746210544,48.40247979778378,1
23.038836023955017,38.95715347881883,0
39.9749176437145,53.71325267832254,2
26.678314454136633,47.43684704532636,1
23.54668127781675,43.10547079680292,0
40.43614812851187,47.85562469905285,2
23.642532566607933,44.63494506578632,1
22.815107074609426,40.08015883998176,0
40.3824809951469,47.43204128984923,2
25.779528641617492,47.91941917636277,1
20.480199080670772,39.539165444852095,0
37.99259474640613,47.1121967523904,2
24.725439948240314,47.92340480172349,1
19.884948870772618,40.3526474464709,0
37.72655248629545,46.56122696619299,2
23.879770906647316,46.25194798783959,1
21.380328465048397,40.1152188455856,0
38.24758479467545,50.47272325173799,2
23.092485897476255,45.608549788011416,1
22.490344883103404,42.84587716986501,0
37.21637453445697,52.57436203839042,2
26.968050367862574,46.88584982763551,1
23.35156511458835,39.445645404829605,0
40.49180623355571,49.682137138935005,2
23.622672749543735,49.512450283899824,1
22.094549146192374,43.35188781306505,0
37.97236764885397,51.42572324948746,2
26.362699515096082,47.02881405959206,1
22.62653996144881,39.66821082028617,0
40.859164143895974,49.27503222954578,2
20.921850054572808,49.650195721048135,1
21.243391544916392,40.844624929927164,0
38.41149048237308,55.08848959639723,2
25.204700828389242,47.922357004991355,1
21.74622566461469,40.495385768553895,0
34.84410768408879,49.68747139792899,2
26.86777764362519,47.82409785247209,1
24.839436576062894,39.37503400695177,0
40.694341990621865,48.2934301510878,2
28.11651370686481,49.6168567664756,1
23.657076033856768,40.46514900048628,0
39.1637041102785,51.84667099205145,2
24.227625719895407,47.02839366599751,1
25.409357391512277,37.32523005963646,0
36.107975123288334,52.71279802556494,2
29.15095147314888,48.246577145570456,1
24.256131892135766,36.18949703111046,0
36.89675908206931,51.11326469883967,2
24.921908077780426,49.54414621058155,1
22.549639681407555,37.976172534082345,0
37.67157115295005,46.54157771045043,2
23.978740436056345,47.2835190671981,1
22.26601535688036,43.57533614648276,0
37.38285603022961,46.864414390419135,2
23.144330238021382,52.256375863368525,1
18.75098637995974,40.55590358625011,0
36.8708259213075,51.2259369140049,2
25.328457733351893,47.77696146125815,1
20.377952323651666,39.08023093922422,0
40.29525105118647,52.955532285480736,2
25.485503801012758,50.34146250639055,1
20.360148155744074,39.38253324234408,0
34.17156750550741,49.56932557873712,2
22.000892046066493,49.17701474603123,1
21.196000077623367,43.189502093206066,0
39.93927089982248,49.46143164901165,2
26.0593033993743,50.99215497972955,1
23.914168937013905,39.21999174005482,0
37.9586697719246,51.927924983795315,2
27.82808043059762,48.5122330357311,1
23.720275527905212,40.339166569521815,0
39.255362510578124,49.52103990228929,2
24.17687133991704,47.696976420352165,1
22.59920387610678,39.85610091560572,0
39.5885762408051,49.69172365480138,2
22.783899432103425,47.9873766928686,1
20.29356228021611,42.120450334190046,0
38.61937878933486,49.6012480286397,2
25.021790630735424,50.19799237072572,1
23.223300140572764,39.87255824569578,0
36.491981301785614,50.77762296536271,2
23.916155329572273,48.90343602563536,1
28.969248733113922,38.76165632934952,0
38.24491562827493,49.900497026381814,2
23.889165933451263,49.12495913705414,1
24.1244676833711,43.78161118699296,0
39.626834024672156,50.61889145273787,2
26.22917151770329,49.25742900593535,1
22.10089273355438,42.526826223647376,0
38.76235145847307,52.31822277279757,2
22.9635336789013,48.465247959836525,1
23.949921957577956,38.82029645690973,0
40.0463356370202,51.45356650815578,2
28.69321256809434,47.70593881243201,1
20.86107750341926,38.55612075454161,0
39.98382713515176,51.737281320677276,2
23.288898526594796,47.380913380438976,1
22.355534910719367,43.39893302794706,0
35.37995304445081,47.465195431745684,2
22.73960403302521,48.17622554120921,1
22.72689117154244,41.36669144615189,0
36.00279322042308,48.7216439644777,2
24.60521154966603,48.74970508773843,1
22.493317864530265,43.053689182680934,0
39.48673766902578,51.27726822902282,2
28.21546703298504,51.08895566142363,1
21.814207547778327,42.09876102548251,0
38.361034902429154,49.90988654090539,2
24.677232170171564,46.846630098107,1
21.742224600393357,39.90751008268664,0
40.170840325638345,50.20018079232585,2
23.63478310536956,47.68968454853957,1
23.04983209644654,40.32973641628778,0
36.02342465076586,49.74818253231834,2
22.078533456476258,49.23710236925039,1
21.42471072634313,43.028743968096805,0
34.72927182861377,51.96490665442136,2
23.842099143075636,48.33256503544387,1
24.624866084069495,42.69788031059712,0
37.60377725371458,49.512343995217485,2
25.35209552137951,46.03178104010603,1
23.255820769473473,40.0913597501385,0
38.65725229745465,51.81105601717253,2
25.366385453154905,49.71336768145377,1
18.77052729770145,41.44863549914447,0
37.4616131158054,54.22828914286686,2
26.43771524719311,48.953123697532796,1
19.725729004576557,42.22618597981245,0
36.50336262559043,51.45926390163894,2
26.27840476112906,47.981580704619084,1
21.16741491222214,39.144352130390104,0
38.51123821995182,50.120578503455626,2
25.563284172878415,46.816990331666716,1
21.528851657234515,41.63650230409677,0
38.93629401448765,49.37949751305156,2
27.066740138366768,48.738143521458724,1
21.939993070667835,39.882283368194145,0
38.46368352307841,49.65843016667056,2
26.60531290138328,47.24960584232278,1
24.047386997920288,43.35051234755126,0
41.595543115163565,55.327803001204494,2
31.298511998648582,47.95618005884911,1
21.609222737509107,38.62179147333309,0
34.47362757918058,49.82307592420439,2
27.74330025950928,48.1719323654724,1
21.67564804871488,42.02408924681253,0
37.360518086386925,46.99219389666563,2
25.544017797180796,46.35071962393563,1
25.94077380238048,41.19039278447032,0
38.19453807033294,51.632335594636146,2
24.522852810983395,51.31080230323853,1
25.01184259446699,40.80095969058734,0
41.49299221633398,46.115954043341766,2
24.29001505873225,51.57915200323098,1
22.050990748416158,39.661177198707,0
35.982150957663585,54.70722078756871,2
28.199220567086464,45.90154349659274,1
19.822622535903285,41.085960540383745,0
36.57382333361511,50.2186039832306,2
24.35065517256717,48.72320165688437,1
27.610983209978293,39.51266226092121,0
37.306660616921896,51.07639442801107,2
25.43138931568526,49.56493506577076,1
19.52131334682606,37.38446611258095,0
37.25502437081618,48.90368928349911,2
21.899059268688926,50.26591486211827,1
22.125791946285602,39.65932693227249,0
36.6194465229647,51.77931687846201,2
25.634217852262502,46.458059914274614,1
19.461063486917077,35.771993476232666,0
38.79409393935904,49.47342936045485,2
22.723923592896266,49.149849514519715,1
18.854267528890112,38.11360323190602,0
39.89884005884172,49.67073349927947,2
26.657701995486086,44.970539580158274,1
21.52122294768791,37.864378977498376,0
35.72102666243741,49.193648831822905,2
25.932518122725416,45.99936360744108,1
21.583011929549997,38.330551886664885,0
37.62544812343361,50.53910314423257,2
24.657586620124928,47.38688456604246,1
19.59019381217474,37.98490627119233,0
38.8389259631058,52.205233474481176,2
27.570349993716675,49.7374209591273,1
23.63413992568162,38.568569257795495,0
39.68294633326413,50.71584363809227,2
24.021975378349232,49.667981128759116,1
20.449962449136112,38.48791876692713,0
34.453344916239054,53.14173966773127,2
24.452058293779757,50.365948537435706,1
23.114798322438364,43.34341793149294,0
38.81139819643978,47.59450332948575,2
25.90798424788033,49.89830636663584,1
24.84241739538199,42.42768263365051,0
37.88344329867669,51.111804988718895,2
25.713757267730664,50.40846778516233,1
22.260300265819772,39.415862001086786,0
35.85659566286357,48.65546834895603,2
24.188536708430693,47.35397281500045,1
25.142736290164375,43.09935058217833,0
42.694864780869835,49.04514130935009,2
23.158806501718292,45.06673808963463,1
22.690754227991633,41.321982462929086,0
40.69543097016993,51.727754579088426,2
25.722622035521916,48.66297255431945,1
23.43306773065947,39.52771439409818,0
40.093478587208175,47.623138367512276,2
24.93263973897849,47.39941381637379,1
18.542618828130408,44.365218490250555,0
41.795382389017206,46.75992468206186,2
25.761306246532346,50.5630443102373,1
24.31660662252094,40.978146860286955,0
37.610153525638225,49.91841513642047,2
25.151311565362963,45.95567095752365,1
24.454920032970907,38.84068121870884,0
42.012949307047485,50.90745982558604,2
23.51369896060595,46.64408127580117,1
21.490847321229026,40.01443043157125,0
35.582785107950336,52.573773325269514,2
26.761247783483224,48.68109804795282,1
24.541290724052942,41.972026434613355,0
39.40990851664305,53.58201233973092,2
22.13353923651467,48.458019883174835,1
24.92334965412759,38.02040663143506,0
35.68073214839957,51.29869026922745,2
25.680461199565247,47.3631495010847,1
21.793632623324754,42.01548866808303,0
37.8025157446249,49.27001329108782,2
28.196467973799027,50.62833544890724,1
21.211649658927563,42.42019497510387,0
38.99749457033626,49.30994720356101,2
25.777610228050758,46.508300888057036,1
25.649295449307587,39.88480792396397,0
39.25865173961287,48.22048656629552,2
22.710780501942523,46.058935053305376,1
25.026180185200413,37.92777617997383,0
37.416259434312785,49.1980786576701,2
24.99348344207982,46.15884361897783,1
21.831594667780315,39.68331339103792,0
37.649809605369526,48.62579791687918,2
23.545256393907948,50.88866877639632,1
24.188659135529633,39.169581083806186,0
38.55144876663569,49.211360824052065,2
23.764291819600253,49.350725826422284,1
24.062681749659042,39.156107150540976,0
37.560116479165636,51.32747207122794,2
22.109815136341293,50.251693526350536,1
24.12195320884016,40.569437609818344,0
37.052797682365416,52.58506695530639,2
24.08516298572773,48.20250625403569,1
23.289256979939427,39.08532472766233,0
42.10037416983876,51.380072928921024,2
24.405367154614332,47.942086060195216,1
21.121959704760254,42.69056363927733,0
36.440244873429975,50.560632103372946,2
24.654793499710568,47.84131295481478,1
23.287769832705344,38.51174338763147,0
35.44301292386475,50.93526885582441,2
26.320160989974564,44.75264761523861,1
23.768102489847063,39.83089472246908,0
38.80145274409474,52.60803505774602,2
23.12481245870217,44.41769710481804,0
23.89944660309866,38.5683486048028,0
36.959675617667685,49.21416399188671,2
26.054902902177858,46.94135237848826,1
18.39025742662802,39.54162754950476,0
38.00517437314408,48.8226317522644,2
26.455025883554992,48.700647192492795,1
21.36157907713985,38.99157177029232,0
36.82515854788567,49.04934605570631,2
24.458356276081435,47.39909940815345,1
23.697630932647268,42.176835151538796,0
35.25568678752421,50.88317392097176,2
23.84195333721721,46.82142586607246,1
23.38322547257255,39.26576630289898,0
37.2271023379739,51.260714313327675,2
24.25976411877273,47.69770888664433,1
24.815631618359653,39.94946494721718,0
38.72214672533102,49.19158818899746,2
24.796747901236284,44.9350783992437,1
24.20688842365477,40.92195655281739,0
36.76478335365834,48.470349453863555,2
26.81907532129893,52.013652487373946,1
20.897661570308532,39.910860890528056,0
36.09039112204087,45.29039215491145,2
21.961260855190453,49.198194361807424,1
21.304467423431934,40.26847093074654,0
38.05186537902965,46.73420019117784,2
25.31131559639515,50.88786630770746,1
23.896819351327736,38.79274855984987,0
37.842289305023975,48.618332046726074,2
24.52728141441589,48.01508552044575,1
23.314964576356264,39.84998537131435,0
37.9400714093034,48.4845213032341,2
28.168443050902077,46.43700048654564,1
22.954416193491593,40.82983912127746,0
36.45467045018586,49.877730053068255,2
23.01283446825877,48.83575622923978,1
22.623955073935292,40.16955725229082,0
38.09148733151324,49.70728836976058,2
25.90743479099079,50.43877689579369,1
20.89484063755515,44.040082514079,0
36.97890896269614,51.06574898811792,2
23.868421851088893,51.28432923413038,1
23.951969003887523,40.80957033845779,0
38.31058011519545,48.727907463593965,2
26.776307237780347,46.384986314140924,1
21.095735982092705,40.93576016572817,0
37.75961193015069,48.3903282289058,2
22.2114046979495,48.81690351142235,1
19.481650121021335,39.48413005532115,0
37.01073220407223,49.03484187576592,2
28.269207633556675,47.7922261985964,1
22.722508013221468,39.70856492762775,0
39.02524365249391,51.9192912311182,2
26.882764630594313,49.83937646685848,1
22.868578145557073,42.22559815114582,0
35.47677180725338,48.4477100280308,2
22.025979383162028,46.49603970822738,1
20.473007435639563,45.290300122735275,0
37.458784373459125,52.38192833281727,2
25.723604359635836,48.46685854193733,1
23.746967617593246,38.57318662090363,0
39.371459389154104,49.96553590635013,2
21.312020395455924,45.87678203670727,1
21.771259291689358,39.43045491515217,0
37.47567668117695,49.49893265905597,2
25.46280329224808,48.823564573509124,1
22.901017122600585,38.45313801161063,0
34.91972005826125,50.91747985730207,2
23.396288682939268,46.91657569282682,1
24.103061010974976,40.16032996453274,0
37.851265447139944,50.753373685282035,2
25.071208276509818,52.10646843966977,1
25.966925887893446,39.05748381944212,0
37.29827300876463,50.021344722498036,2
24.78172025491895,51.25220336546976,1
22.679920183682295,40.092559936320306,0
40.265668571282625,50.59104289534619,2
23.554126313003998,48.33899431485225,1
21.402246141447552,40.57304614061888,0
39.604666785285325,49.57056710179188,2
25.273529047254353,47.42622901353037,1
21.82832267007553,43.07456515055782,0
40.925660732412815,50.393055752048085,2
24.956745362498186,51.493860725778966,1
19.60343721582216,40.49876409636016,0
36.820797426353174,48.886200926795546,2
27.310203898538894,45.60211255522547,1
22.06523125407508,38.947715763635685,0
34.84940508171584,49.40302351460633,2
23.49894457664633,48.876912228678314,1
22.678336512522534,39.554642821858344,0
41.08188526256232,50.46792658094989,2
27.072231067794814,48.80135423275956,1
22.30288071839746,38.57755687484873,0
38.77140309538292,50.557331564160144,2
22.64303203503746,47.7610127982504,1
24.845060953104955,41.021068975343454,0
39.70147139529795,46.72817924747188,2
25.72731531831858,47.11477164946076,1
25.962668512365532,44.17058134938641,1
34.81682994169224,51.74279972273419,2
24.656289789575208,47.23767409043389,1
23.285190653431076,44.91588381286549,1
39.41371702402079,51.26154971760848,2
24.673377417427904,46.64822916167861,1
22.096784914743747,39.3877480289153,0
37.341873541570095,51.4977696941347,2
25.29345893270753,46.22475940276988,1
21.512642117899045,40.472623702100336,0
40.04432711611336,49.62562994565652,2
27.90856138252021,46.94528891661664,1
21.534518600495208,43.06094802401355,0
37.83014779330899,47.62811879294969,2
25.878446531687324,47.76002946631874,1
22.31679432771199,40.799388901909566,0
38.66021291187696,51.22786726923084,2
26.14830524899484,49.56633410817681,1
24.81143078218644,41.51598831111497,0
38.764759885512625,46.40977884093332,2
25.84101617708216,45.474063409218125,1
24.359714159202657,40.62798102016998,0
39.71226277655498,50.743716924811885,2
26.236582456453206,45.69010914647176,1
22.586810223588948,36.096032128018976,0
36.69493470046237,50.77046931329499,2
29.420348021229003,48.356984799534985,1
22.68148470296568,42.367752299183195,0
39.69465376309078,47.983825987375624,2
25.404794855871184,46.268972659208494,1
24.530976725287363,40.67388535001976,0
36.289971738167274,48.5629304222839,2
24.484103029090566,47.105218812945914,1
22.129976491206662,41.13967954762017,0
38.417157038249805,51.369647191205566,2
27.22078657499142,48.0992464690811,1
22.888729953736874,41.19044796673642,0
37.747963430815645,50.61127557878966,2
22.5438457800683,47.496412914831936,1
24.227853661103104,40.148265893995195,0
37.065057246720805,52.275241581162476,2
23.9697996807099,46.69057501850989,1
21.52074630033772,41.05294697484319,0
37.39356845225648,51.25501098662588,2
26.007168089710323,51.06115321978214,1
22.670882149895697,43.41588699615285,0
35.32875922022459,51.68764887661853,2
24.97528488511311,49.39849401987718,1
23.654301155840443,40.11530313988194,0
38.07071834041099,52.013743590486094,2
23.73469345152707,45.47972553340377,1
23.61911667522546,40.81718587928503,0
39.934894877386654,53.97357557511137,2
25.903777779489353,47.981258985038735,1
18.740898393034932,41.8833930268102,0
38.79416641685959,49.62811023653226,2
26.542418821080553,50.90233075741641,1
21.719259083290808,37.210943757256345,0
39.69492111445256,51.9722467742179,2
27.41753551072376,45.45760569348982,1
23.246980355754353,41.59070376075136,0
38.773401836858326,50.54182426503648,2
25.150815221801253,49.39034674038026,1
23.285552144186145,40.30715091102722,0
43.18491591111808,50.243228285182816,2
33.06195260019837,48.436950949378314,2
21.652536252246414,41.295955720672886,0
37.88379292555331,51.13492202029636,2
29.22820642306324,47.9348457852163,1
24.844905859236814,38.85746391772024,0
38.74447178445522,48.14116471896348,2
27.20725917451761,47.8572340762157,1
21.29789174146147,42.994764216533326,0
39.438855791427734,48.90607010441058,2
28.33845703306232,46.76943595155502,1
23.01834369443329,39.84186141549437,0
36.09899673737905,45.339906082902154,2
25.226264210816378,47.37444429375437,1
24.92205589518057,39.171508064619424,0
33.27517033564645,51.0707183120398,2
25.882258486342913,49.9325868724363,1
19.29130568266575,40.52875151161805,0
36.719187178096995,52.095305603672884,2
25.511121343678486,47.52136394362633,1
22.672159494687584,43.30170001867592,0
37.75919261270504,48.92107378307706,2
25.411299424337766,51.073107295893124,1
22.646263488098224,42.13323109424751,0
37.110347060498775,49.258929865435505,2
24.74541120529541,44.66347741276437,1
23.209470495713532,46.123249238697504,1
37.692714039730404,47.198281963103476,2
27.299030623228713,49.281377003641985,1
20.786521307572126,39.80062967599933,0
36.389072941805566,48.79486166045299,2
26.3255639143155,45.15564301747646,1
22.660306832701032,39.36946134607306,0
38.24811411057486,51.577000677057384,2
26.70468882464237,47.66709941623108,1
18.28280293639729,37.06165163635322,0
38.01968940113666,51.04429384548822,2
24.90930393263627,47.299057961204625,1
23.44634885929129,41.58801565423415,0
39.033150496288,49.26316070451004,2
23.61145852969841,47.95980045839843,1
19.900010649803686,38.654707403214886,0
39.98764313581576,49.74466232344742,2
24.496407428170727,50.260840026918785,1
23.072484934204983,42.1504217176531,0
40.609629802014446,50.76916304429538,2
25.661644148449348,48.42078886922953,1
24.133664309337018,41.037022344622095,0
34.9993496733742,47.7336062599709,2
24.711745231392268,50.139303235633705,1
23.370041956077866,43.652035739949746,0
38.67645009543004,50.14175203474951,2
25.137071247229077,48.31432150426408,1
21.151950636256984,39.441997557249714,0
38.94855797789398,47.253510527189434,2
26.105185802151713,48.196650192202675,1
22.401770334925644,40.82761861671016,0
37.91446478311888,50.4375296482744,2
27.729051165032306,50.56080441993757,1
23.226440841949326,40.577680052842645,0
35.767824076308116,49.32094270137896,2
23.967623680304843,50.50495417674828,1
21.56493842989823,40.12243145931753,0
38.93664716026087,49.45825251003451,2
25.50484276091512,49.61704606027842,1
19.101792783983914,45.27539074282661,0
38.57592249531823,51.132847175504324,2
24.363865578919338,49.756250187006984,1
23.97059370416929,39.372412557004516,0
35.688967082520286,49.91343870979524,2
24.89238344734532,45.87104726799948,1
21.891780182604844,38.73490678717138,0
36.65602876864733,50.744781310076675,2
23.679949976432802,49.03482736265124,1
21.726686001028217,41.752960214531186,0
39.16177542721058,51.321283865734564,2
26.3002668237701,46.005039786418045,1
21.148000867158423,41.054386249520476,0
38.792998677547004,49.64311886257816,2
24.282502743333954,48.09206879071504,1
24.5577345917075,41.165437001131956,0
36.64089319237122,51.95040796063145,2
25.46507450329469,49.411399720561796,1
24.902376727474827,39.63343095888957,0
41.23752059416369,51.559843924696665,2
25.55686726134084,46.64741018965905,1
23.84751711321355,39.653801569503,0
40.23760569206212,49.76584207329546,2
24.507003176914704,48.05968980892622,1
26.34289564798894,37.754277787385924,0
39.483757412175464,50.212106695248586,2
26.635345478241256,47.24831495908243,1
23.33571995858,40.134511622516634,0
38.13752695862567,46.572855164391584,2
24.57403162867892,49.5755730185657,1
23.951594569173047,41.74557644836666,0
39.944492883917775,46.72248493179183,2
25.283465020696877,46.91035897718514,1
23.013087135570633,38.05620255789097,0
38.150345083462504,50.51003957447218,2
26.920122869104684,50.141981331235016,1
22.458144239312475,40.619137208265954,0
41.44430844701629,50.38543312615971,2
26.799564525793958,48.71101857899985,1
21.941465125570033,39.26469841624176,0
38.22445913490327,50.3703533651538,2
26.239367589192412,48.08306864363927,1
23.462853887262572,39.47439188959164,0
38.02272642085199,51.258516912908526,2
25.820616742035373,48.81967690364771,1
21.576568491061025,38.829410723421695,0
34.68978794628799,49.716020367552765,2
25.283071996809355,45.881588363342125,1
18.80033287160848,40.34350930159054,0
40.25116800048357,48.061135058110146,2
25.11264311487243,51.56866814772329,1
19.3122528981767,42.12814272145033,0
40.48487597533957,51.458575402991286,2
26.021382078184526,49.182785427111554,1
23.505939755362025,37.8047361460155,0
36.28773854771366,47.842705593365295,2
26.351488409730727,45.58132117540597,1
21.146866095746695,40.277283127152735,0
37.85381800245425,51.12925714048048,2
25.16021965678175,47.912864249260615,1
21.02726085319715,38.36828260442033,0
38.586464082766916,50.86943877295036,2
28.64953952024732,49.35794197716827,1
22.350886445787133,40.243032077054686,0
37.566946276921115,48.919570267967316,2
23.381415451019315,51.1828621939886,1
22.25007768930566,40.837209940338795,0
36.56604653643566,50.61632060071566,2
24.85663577381426,48.83210845651454,1
25.79179799459096,40.431313098876636,0
37.76314039350016,50.81748368533454,2
25.548010479656845,49.18188619097282,1
20.95835852001328,42.70093027033732,0
38.00351969746824,50.04990222287932,2
25.751412872276134,45.719893419466196,1
22.956501942590428,40.315382703143236,0
41.37628738404381,48.99727955428036,2
25.70672576818547,43.99750745252534,1
23.55595276670703,39.93508034658727,0
38.23874489884567,54.89945454140947,2
25.332799491608935,47.625005446836184,1
21.47730491151701,42.889921675696755,0
39.507580488353504,50.0548762361435,2
23.66251133281027,47.656865865959226,1
18.225825930054803,39.046080084026464,0
37.12503638675793,49.5442340036231,2
25.441194217035,49.051532850056475,1
22.89763289978443,42.52769944520191,0
39.81803684823678,48.01629450043756,2
27.667063964961773,48.61699719366891,1
20.181739590886604,39.865387813102814,0
35.82556564397292,49.09059959473791,2
22.030491535420378,50.46087355931469,1
25.31707999185343,41.7429287790972,0
37.2595911280374,51.68204595656422,2
27.972844835126534,46.96345548429076,1
25.40776408297132,40.6013596347156,0
40.35122499364161,50.25591643363913,2
27.48641486462957,47.46243892879184,1
21.453840253590762,40.85282001086807,0
39.248638931205434,48.44500495702339,2
26.11586592152007,48.65793902409868,1
21.952125356559584,41.23868901746306,0
34.161367518849815,48.552884467214874,2
25.770341672653853,46.482823239129296,1
22.24541778597992,42.17592851554537,0
36.13291568008795,48.3132380760596,2
26.020852466547396,49.0656594476385,1
22.717651093912593,39.363541592304216,0
34.11710940406704,49.92061088743503,2
22.388252350416984,45.37157965009362,1
23.328682959248333,39.849294320689864,0
36.66676962964866,49.681545398683745,2
24.879241471467793,49.502623889016014,1
20.393188175138583,43.56237011428841,0
39.85910323308853,48.38580720663117,2
25.815357438409034,46.93429557831779,1
24.125916164494456,43.735321329075006,0
37.3977421907253,53.81155755293916,2
28.769236941419496,45.98199183465089,1
20.968597447879237,43.47299748849767,0
38.06891552598743,50.87144211118279,2
24.067355804155074,47.53927383104314,1
21.31360626808692,45.48074375042935,1
37.462064351845456,51.0730877819298,2
21.580341102446372,49.43659621599841,1
22.403575586987056,37.51251888504906,0
39.15413893961984,47.693032013762824,2
25.654220285529643,46.02921835506356,1
20.45286018626651,37.871594636182856,0
36.65045982238965,50.90491624750579,2
26.06187883225615,48.10252358507322,1
18.858224550865796,40.61208321042092,0
37.49397329869924,52.11312032515641,2
25.684536692805658,50.3645596190681,1
24.220143438641113,37.74561635417764,0
41.14148961939695,50.95300735513865,2
26.206456772956113,51.52062550732231,1
23.49523618182981,37.289543480450924,0
36.36276754948905,49.59949843378051,2
26.123989364348034,50.307812296126386,1
23.641837798992096,39.51074066941229,0
40.94242165688535,48.668758347658304,2
28.79794705725549,45.85351605238719,1
22.782530229544466,41.049060293408566,0
40.99363351278099,50.28663237662584,2
26.036758966304376,45.40373884659772,1
22.944672970876304,38.82877295801244,0
36.23710854943998,49.041254269685005,2
24.822562685796008,46.21465874940556,1
20.911397990693057,37.949008969225176,0
38.68533861529772,51.582526966405275,2
25.608533395728056,47.567111787722006,1
22.16250150823704,42.23810286855333,0
37.12936164892211,50.373427221655994,2
22.933584070658956,43.87171284426233,0
22.22894382695692,39.298324415871384,0
37.96020179466139,52.47152284907257,2
28.6986598149614,49.04585015345723,1
25.266627443684307,38.695046618130625,0
37.155231790986605,52.20749959678221,2
26.414441423158305,46.21208781488904,1
21.338913138207598,37.96175398884337,0
39.333471839198346,50.5499910935593,2
24.011121777849155,49.571190659977574,1
21.17946301175891,42.25270496163588,0
40.876834441360614,48.21823362014735,2
27.455635285035484,47.350489349503654,1
19.32146298558197,37.83191895384632,0
38.45686283160031,53.17745946353407,2
28.103643203380642,46.97644658404589,1
21.998501592922995,42.53044266054432,0
37.07475675783163,51.90924054825794,2
27.800242069292107,51.651760214274525,1
20.164035419131046,41.49023904650917,0
38.66969392371672,51.86676847834722,2
26.765343635961205,48.07174739187654,1
21.053163711226958,40.54062356680425,0
38.881654214669496,51.540681359139136,2
25.243757055052168,43.36464997566527,0
21.039282644148166,37.67015315902149,0
38.22816272331243,48.61538824269026,2
22.128876277560185,48.42189691694779,1
23.306545911219914,43.561677566513936,0
39.45461260699014,48.33863336323453,2
24.33508972438851,46.699827709063044,1
22.237682642173866,38.67654459589339,0
39.837232286817574,50.909506226693146,2
26.570341086261088,47.29391153047894,1
21.57454285479076,38.03819574324282,0
39.39085054689205,49.20779064321272,2
26.766368270273407,47.09692598611946,1
22.71867136860101,36.274264592733,0
37.64053226933099,47.8194753923053,2
25.39902994176426,47.59621533438219,1
24.086994644479823,41.10864750591601,0
41.390875608053975,49.832858342669844,2
23.871712984288923,49.10401142519883,1
19.532653433126963,37.97751839190654,0
39.59623897564753,49.170985416858194,2
24.07175389892996,46.45316969888213,1
22.292950530875093,37.053177809865815,0
36.38666433642242,49.32270692884134,2
27.99059099384974,50.94231979448233,1
22.175481504970605,40.94895376231352,0
37.059924020764505,50.37894698786147,2
24.95326451354367,46.00710130379961,1
19.729997666097056,41.37852623179618,0
36.9075323562068,49.64583574079656,2
25.559942041171436,45.494181246354536,1
21.935715656537695,40.11964618302278,0
39.75716334274333,48.59690846207601,2
25.89731844805828,48.15729485560805,1
19.450460483306017,39.35052976608792,0
40.4447733702562,50.72834234948013,2
23.725055845079186,47.98634956698585,1
21.98293327150428,39.749868641839505,0
38.95052051333201,50.016196531745685,2
23.38705496028081,46.94628024009108,1
24.022516704565167,42.27595531386372,0
38.79131850866287,49.80205671289535,2
24.583102018322577,49.05794623303361,1
23.51138429300585,41.199815982440064,0
